Timestamp,Temperature_Celsius(°C),External_Temp(°C)
2024-12-05 20:00:00,19.72,2.23
2024-12-05 20:30:00,19.99,-1.22
2024-12-05 21:00:00,20.14,5.2
2024-12-05 21:30:00,20.66,1.42
2024-12-05 22:00:00,21.08,0.46
2024-12-05 22:30:00,20.53,-0.33
2024-12-05 23:00:00,19.59,0.57
2024-12-05 23:30:00,18.69,2.79
2024-12-06 00:00:00,18.82,-0.23
2024-12-06 00:30:00,17.65,-3.3
2024-12-06 01:00:00,17.06,1.09
2024-12-06 01:30:00,16.41,0.88
2024-12-06 02:00:00,16.22,-2.68
2024-12-06 02:30:00,16.9,-0.85
2024-12-06 03:00:00,15.9,-1.09
2024-12-06 03:30:00,15.72,1.91
2024-12-06 04:00:00,15.5,0.76
2024-12-06 04:30:00,15.6,0.41
2024-12-06 05:00:00,15.0,3.15
2024-12-06 05:30:00,15.0,3.34
2024-12-06 06:00:00,15.58,9.44
2024-12-06 06:30:00,15.0,2.79
2024-12-06 07:00:00,15.08,5.84
2024-12-06 07:30:00,15.0,6.3
2024-12-06 08:00:00,15.73,5.18
2024-12-06 08:30:00,15.87,5.82
2024-12-06 09:00:00,16.49,4.26
2024-12-06 09:30:00,15.89,6.89
2024-12-06 10:00:00,15.12,5.8
2024-12-06 10:30:00,15.44,9.12
2024-12-06 11:00:00,16.32,7.99
2024-12-06 11:30:00,15.61,4.78
2024-12-06 12:00:00,15.9,7.0
2024-12-06 12:30:00,16.53,7.5
2024-12-06 13:00:00,16.95,8.26
2024-12-06 13:30:00,17.51,8.74
2024-12-06 14:00:00,17.88,7.49
2024-12-06 14:30:00,19.03,5.67
2024-12-06 15:00:00,18.74,5.35
2024-12-06 15:30:00,18.45,7.56
2024-12-06 16:00:00,19.4,6.67
2024-12-06 16:30:00,19.33,4.41
2024-12-06 17:00:00,19.53,4.26
2024-12-06 17:30:00,19.03,4.2
2024-12-06 18:00:00,19.73,4.86
2024-12-06 18:30:00,20.29,1.96
2024-12-06 19:00:00,20.83,3.48
2024-12-06 19:30:00,20.87,2.54
2024-12-06 20:00:00,20.02,1.14
2024-12-06 20:30:00,20.81,5.73
2024-12-06 21:00:00,21.16,3.13
2024-12-06 21:30:00,21.69,1.55
2024-12-06 22:00:00,21.48,2.43
2024-12-06 22:30:00,21.04,0.11
2024-12-06 23:00:00,21.03,2.06
2024-12-06 23:30:00,20.06,-3.35
2024-12-07 00:00:00,19.95,0.26
2024-12-07 00:30:00,19.22,-0.01
2024-12-07 01:00:00,18.68,-3.1
2024-12-07 01:30:00,19.41,-2.68
2024-12-07 02:00:00,18.43,-0.01
2024-12-07 02:30:00,17.77,-1.47
2024-12-07 03:00:00,17.22,2.87
2024-12-07 03:30:00,16.98,-0.62
2024-12-07 04:00:00,16.02,3.16
2024-12-07 04:30:00,15.0,-0.04
2024-12-07 05:00:00,15.0,1.27
2024-12-07 05:30:00,15.0,1.22
2024-12-07 06:00:00,15.0,2.66
2024-12-07 06:30:00,15.31,4.04
2024-12-07 07:00:00,15.0,4.73
2024-12-07 07:30:00,15.95,6.9
2024-12-07 08:00:00,16.26,8.92
2024-12-07 08:30:00,15.71,8.89
2024-12-07 09:00:00,16.27,7.58
2024-12-07 09:30:00,17.35,5.12
2024-12-07 10:00:00,17.54,8.0
2024-12-07 10:30:00,17.89,6.77
2024-12-07 11:00:00,16.91,4.66
2024-12-07 11:30:00,15.94,6.77
2024-12-07 12:00:00,15.24,7.64
2024-12-07 12:30:00,15.99,8.47
2024-12-07 13:00:00,16.74,8.36
2024-12-07 13:30:00,16.18,6.55
2024-12-07 14:00:00,16.16,8.55
2024-12-07 14:30:00,15.92,8.76
2024-12-07 15:00:00,16.8,9.62
2024-12-07 15:30:00,17.62,9.97
2024-12-07 16:00:00,18.19,2.72
2024-12-07 16:30:00,18.89,3.87
2024-12-07 17:00:00,18.04,4.59
2024-12-07 17:30:00,18.21,3.2
2024-12-07 18:00:00,18.98,2.67
2024-12-07 18:30:00,18.64,0.44
2024-12-07 19:00:00,19.01,5.23
2024-12-07 19:30:00,18.22,3.13
2024-12-07 20:00:00,20.84,2.64
2024-12-07 20:30:00,20.64,-2.54
2024-12-07 21:00:00,20.11,2.61
2024-12-07 21:30:00,20.38,1.25
2024-12-07 22:00:00,20.47,4.89
2024-12-07 22:30:00,21.44,-3.32
2024-12-07 23:00:00,20.22,-2.27
2024-12-07 23:30:00,19.81,0.83
2024-12-08 00:00:00,19.15,0.05
2024-12-08 00:30:00,18.53,2.36
2024-12-08 01:00:00,17.87,-0.94
2024-12-08 01:30:00,17.67,1.77
2024-12-08 02:00:00,17.08,-2.17
2024-12-08 02:30:00,16.8,1.74
2024-12-08 03:00:00,16.12,3.95
2024-12-08 03:30:00,15.31,1.52
2024-12-08 04:00:00,15.32,-1.05
2024-12-08 04:30:00,15.0,3.09
2024-12-08 05:00:00,15.0,5.88
2024-12-08 05:30:00,15.29,4.09
2024-12-08 06:00:00,15.0,0.5
2024-12-08 06:30:00,15.0,2.55
2024-12-08 07:00:00,15.75,7.71
2024-12-08 07:30:00,15.48,7.84
2024-12-08 08:00:00,15.23,2.05
2024-12-08 08:30:00,15.48,8.27
2024-12-08 09:00:00,15.33,7.36
2024-12-08 09:30:00,15.06,6.7
2024-12-08 10:00:00,15.4,4.34
2024-12-08 10:30:00,15.0,4.26
2024-12-08 11:00:00,15.47,3.87
2024-12-08 11:30:00,16.54,8.48
2024-12-08 12:00:00,16.22,8.0
2024-12-08 12:30:00,15.8,8.03
2024-12-08 13:00:00,16.35,7.47
2024-12-08 13:30:00,16.23,7.64
2024-12-08 14:00:00,16.3,5.99
2024-12-08 14:30:00,16.56,7.75
2024-12-08 15:00:00,17.8,6.84
2024-12-08 15:30:00,18.52,7.63
2024-12-08 16:00:00,18.69,1.99
2024-12-08 16:30:00,20.09,3.44
2024-12-08 17:00:00,19.59,3.13
2024-12-08 17:30:00,19.71,3.29
2024-12-08 18:00:00,19.55,5.72
2024-12-08 18:30:00,19.8,3.3
2024-12-08 19:00:00,19.7,5.48
2024-12-08 19:30:00,20.94,0.65
2024-12-08 20:00:00,20.01,1.63
2024-12-08 20:30:00,19.6,-0.47
2024-12-08 21:00:00,19.09,0.98
2024-12-08 21:30:00,19.72,-2.23
2024-12-08 22:00:00,19.88,1.99
2024-12-08 22:30:00,20.04,-1.45
2024-12-08 23:00:00,19.27,0.91
2024-12-08 23:30:00,18.86,0.33
2024-12-09 00:00:00,17.79,1.02
2024-12-09 00:30:00,18.84,-2.74
2024-12-09 01:00:00,18.31,3.35
2024-12-09 01:30:00,17.86,-0.99
2024-12-09 02:00:00,16.67,2.1
2024-12-09 02:30:00,16.51,-0.34
2024-12-09 03:00:00,16.12,3.4
2024-12-09 03:30:00,16.37,1.16
2024-12-09 04:00:00,17.28,3.43
2024-12-09 04:30:00,16.65,1.15
2024-12-09 05:00:00,15.63,1.05
2024-12-09 05:30:00,15.0,3.14
2024-12-09 06:00:00,15.36,2.34
2024-12-09 06:30:00,15.53,2.81
2024-12-09 07:00:00,17.1,5.72
2024-12-09 07:30:00,15.87,5.08
2024-12-09 08:00:00,16.39,3.11
2024-12-09 08:30:00,15.92,3.87
2024-12-09 09:00:00,15.33,4.91
2024-12-09 09:30:00,15.98,3.56
2024-12-09 10:00:00,17.0,10.38
2024-12-09 10:30:00,17.32,9.19
2024-12-09 11:00:00,16.74,4.25
2024-12-09 11:30:00,17.83,8.74
2024-12-09 12:00:00,18.39,4.39
2024-12-09 12:30:00,17.71,5.91
2024-12-09 13:00:00,18.61,8.49
2024-12-09 13:30:00,18.29,4.34
2024-12-09 14:00:00,19.15,7.71
2024-12-09 14:30:00,19.27,6.56
2024-12-09 15:00:00,20.05,5.98
2024-12-09 15:30:00,20.55,6.31
2024-12-09 16:00:00,19.24,5.71
2024-12-09 16:30:00,18.64,5.82
2024-12-09 17:00:00,18.47,1.78
2024-12-09 17:30:00,18.0,7.48
2024-12-09 18:00:00,18.43,2.94
2024-12-09 18:30:00,19.88,0.46
2024-12-09 19:00:00,19.41,0.65
2024-12-09 19:30:00,19.07,2.43
2024-12-09 20:00:00,19.48,3.78
2024-12-09 20:30:00,21.08,2.02
2024-12-09 21:00:00,20.24,-3.33
2024-12-09 21:30:00,20.4,-1.31
2024-12-09 22:00:00,20.42,-0.39
2024-12-09 22:30:00,21.05,0.44
2024-12-09 23:00:00,19.58,-1.46
2024-12-09 23:30:00,18.31,3.1
2024-12-10 00:00:00,18.05,-0.75
2024-12-10 00:30:00,17.84,-2.69
2024-12-10 01:00:00,17.53,-4.78
2024-12-10 01:30:00,17.49,0.6
2024-12-10 02:00:00,18.12,0.04
2024-12-10 02:30:00,17.71,0.92
2024-12-10 03:00:00,17.05,1.14
2024-12-10 03:30:00,16.84,1.36
2024-12-10 04:00:00,16.8,0.44
2024-12-10 04:30:00,16.16,3.19
2024-12-10 05:00:00,15.43,0.64
2024-12-10 05:30:00,15.0,5.4
2024-12-10 06:00:00,15.84,-1.02
2024-12-10 06:30:00,15.53,5.3
2024-12-10 07:00:00,15.31,4.42
2024-12-10 07:30:00,15.91,7.43
2024-12-10 08:00:00,15.19,2.49
2024-12-10 08:30:00,15.0,5.83
2024-12-10 09:00:00,15.35,4.07
2024-12-10 09:30:00,15.0,3.19
2024-12-10 10:00:00,15.57,5.32
2024-12-10 10:30:00,16.22,3.62
2024-12-10 11:00:00,16.55,4.71
2024-12-10 11:30:00,16.43,10.91
2024-12-10 12:00:00,17.34,8.2
2024-12-10 12:30:00,17.36,7.75
2024-12-10 13:00:00,17.6,7.22
2024-12-10 13:30:00,18.31,7.85
2024-12-10 14:00:00,18.0,5.64
2024-12-10 14:30:00,18.32,7.19
2024-12-10 15:00:00,18.59,5.96
2024-12-10 15:30:00,19.55,5.98
2024-12-10 16:00:00,18.42,1.41
2024-12-10 16:30:00,19.32,5.88
2024-12-10 17:00:00,19.47,4.36
2024-12-10 17:30:00,19.32,5.29
2024-12-10 18:00:00,20.44,4.81
2024-12-10 18:30:00,20.57,6.29
2024-12-10 19:00:00,20.72,1.52
2024-12-10 19:30:00,20.68,2.77
2024-12-10 20:00:00,20.06,-1.0
2024-12-10 20:30:00,21.23,2.81
2024-12-10 21:00:00,20.89,2.99
2024-12-10 21:30:00,20.48,2.53
2024-12-10 22:00:00,20.39,-1.89
2024-12-10 22:30:00,20.52,0.02
2024-12-10 23:00:00,19.71,2.13
2024-12-10 23:30:00,20.13,0.8
2024-12-11 00:00:00,18.97,-2.52
2024-12-11 00:30:00,18.93,-0.24
2024-12-11 01:00:00,17.84,1.18
2024-12-11 01:30:00,17.27,-1.39
2024-12-11 02:00:00,17.36,-0.3
2024-12-11 02:30:00,16.8,0.28
2024-12-11 03:00:00,17.11,0.09
2024-12-11 03:30:00,16.67,-2.69
2024-12-11 04:00:00,16.02,2.55
2024-12-11 04:30:00,15.02,3.4
2024-12-11 05:00:00,15.0,0.45
2024-12-11 05:30:00,15.0,1.09
2024-12-11 06:00:00,15.0,2.64
2024-12-11 06:30:00,15.0,3.14
2024-12-11 07:00:00,15.0,6.64
2024-12-11 07:30:00,15.0,2.76
2024-12-11 08:00:00,15.0,2.84
2024-12-11 08:30:00,15.0,4.72
2024-12-11 09:00:00,16.27,4.57
2024-12-11 09:30:00,16.33,4.84
2024-12-11 10:00:00,15.76,6.14
2024-12-11 10:30:00,15.32,7.09
2024-12-11 11:00:00,15.43,8.14
2024-12-11 11:30:00,15.54,8.3
2024-12-11 12:00:00,15.98,10.26
2024-12-11 12:30:00,15.87,9.97
2024-12-11 13:00:00,16.1,8.61
2024-12-11 13:30:00,16.7,4.45
2024-12-11 14:00:00,17.2,3.62
2024-12-11 14:30:00,17.9,6.63
2024-12-11 15:00:00,18.65,5.71
2024-12-11 15:30:00,18.3,5.78
2024-12-11 16:00:00,18.06,2.81
2024-12-11 16:30:00,17.39,4.15
2024-12-11 17:00:00,18.07,2.15
2024-12-11 17:30:00,18.61,6.01
2024-12-11 18:00:00,18.79,0.65
2024-12-11 18:30:00,19.18,1.42
2024-12-11 19:00:00,19.29,2.62
2024-12-11 19:30:00,19.69,-0.32
2024-12-11 20:00:00,19.83,0.16
2024-12-11 20:30:00,19.39,1.83
2024-12-11 21:00:00,19.82,1.33
2024-12-11 21:30:00,19.44,-2.02
2024-12-11 22:00:00,19.09,-2.24
2024-12-11 22:30:00,18.05,1.63
2024-12-11 23:00:00,17.98,0.88
2024-12-11 23:30:00,19.16,0.6
2024-12-12 00:00:00,19.67,0.83
2024-12-12 00:30:00,19.96,0.29
2024-12-12 01:00:00,18.75,-2.71
2024-12-12 01:30:00,18.15,2.66
2024-12-12 02:00:00,17.9,-1.01
2024-12-12 02:30:00,18.67,-4.21
2024-12-12 03:00:00,17.76,-3.26
2024-12-12 03:30:00,16.92,-0.31
2024-12-12 04:00:00,16.54,0.13
2024-12-12 04:30:00,16.0,-0.44
2024-12-12 05:00:00,16.28,1.65
2024-12-12 05:30:00,15.97,4.55
2024-12-12 06:00:00,15.67,3.31
2024-12-12 06:30:00,15.8,3.47
2024-12-12 07:00:00,16.16,6.03
2024-12-12 07:30:00,16.63,0.23
2024-12-12 08:00:00,16.24,7.14
2024-12-12 08:30:00,16.49,4.15
2024-12-12 09:00:00,17.37,4.21
2024-12-12 09:30:00,16.71,4.97
2024-12-12 10:00:00,17.09,3.27
2024-12-12 10:30:00,16.04,6.1
2024-12-12 11:00:00,16.25,7.29
2024-12-12 11:30:00,16.56,5.6
2024-12-12 12:00:00,15.52,3.9
2024-12-12 12:30:00,16.16,5.38
2024-12-12 13:00:00,16.03,7.44
2024-12-12 13:30:00,16.32,12.23
2024-12-12 14:00:00,17.14,5.79
2024-12-12 14:30:00,17.68,4.7
2024-12-12 15:00:00,18.65,6.88
2024-12-12 15:30:00,19.06,3.44
2024-12-12 16:00:00,19.56,4.12
2024-12-12 16:30:00,18.16,4.81
2024-12-12 17:00:00,17.7,3.8
2024-12-12 17:30:00,18.08,3.26
2024-12-12 18:00:00,18.74,3.86
2024-12-12 18:30:00,19.03,7.71
2024-12-12 19:00:00,20.19,4.34
2024-12-12 19:30:00,20.21,0.91
2024-12-12 20:00:00,20.18,-2.44
2024-12-12 20:30:00,19.66,-1.58
2024-12-12 21:00:00,19.25,-0.33
2024-12-12 21:30:00,19.3,5.42
2024-12-12 22:00:00,18.88,2.02
2024-12-12 22:30:00,19.21,0.72
2024-12-12 23:00:00,19.38,-1.43
2024-12-12 23:30:00,18.69,-1.24
2024-12-13 00:00:00,17.91,2.99
2024-12-13 00:30:00,18.36,-2.23
2024-12-13 01:00:00,17.7,1.06
2024-12-13 01:30:00,16.71,-4.29
2024-12-13 02:00:00,16.91,1.34
2024-12-13 02:30:00,16.41,-0.97
2024-12-13 03:00:00,16.69,-2.56
2024-12-13 03:30:00,15.89,0.21
2024-12-13 04:00:00,15.0,0.71
2024-12-13 04:30:00,16.28,2.71
2024-12-13 05:00:00,15.08,1.75
2024-12-13 05:30:00,15.43,-0.28
2024-12-13 06:00:00,15.91,1.94
2024-12-13 06:30:00,16.2,2.1
2024-12-13 07:00:00,16.97,0.51
2024-12-13 07:30:00,17.0,2.78
2024-12-13 08:00:00,16.5,5.21
2024-12-13 08:30:00,16.91,4.81
2024-12-13 09:00:00,17.13,2.42
2024-12-13 09:30:00,16.46,7.55
2024-12-13 10:00:00,15.72,5.25
2024-12-13 10:30:00,16.13,6.24
2024-12-13 11:00:00,15.98,3.77
2024-12-13 11:30:00,15.42,5.84
2024-12-13 12:00:00,16.23,3.94
2024-12-13 12:30:00,15.83,6.64
2024-12-13 13:00:00,16.82,7.28
2024-12-13 13:30:00,17.74,9.59
2024-12-13 14:00:00,17.16,3.92
2024-12-13 14:30:00,17.85,7.43
2024-12-13 15:00:00,18.89,5.33
2024-12-13 15:30:00,19.11,5.12
2024-12-13 16:00:00,20.3,6.72
2024-12-13 16:30:00,20.27,5.7
