Timestamp,Temperature_Celsius(°C),External_Temp(°C)
2024-12-02 19:00:00,19.03,3.07
2024-12-02 19:30:00,19.7,5.07
2024-12-02 20:00:00,18.97,0.82
2024-12-02 20:30:00,18.28,0.03
2024-12-02 21:00:00,19.18,2.9
2024-12-02 21:30:00,18.81,1.38
2024-12-02 22:00:00,19.25,3.19
2024-12-02 22:30:00,18.87,0.3
2024-12-02 23:00:00,19.14,-0.11
2024-12-02 23:30:00,18.36,-0.77
2024-12-03 00:00:00,18.33,-0.06
2024-12-03 00:30:00,17.51,-0.83
2024-12-03 01:00:00,17.2,-1.59
2024-12-03 01:30:00,17.45,3.96
2024-12-03 02:00:00,16.76,-0.85
2024-12-03 02:30:00,16.36,2.98
2024-12-03 03:00:00,15.65,2.07
2024-12-03 03:30:00,15.75,3.62
2024-12-03 04:00:00,15.13,2.28
2024-12-03 04:30:00,16.11,3.93
2024-12-03 05:00:00,16.01,4.01
2024-12-03 05:30:00,15.0,4.18
2024-12-03 06:00:00,15.84,5.84
2024-12-03 06:30:00,15.75,2.95
2024-12-03 07:00:00,16.3,3.44
2024-12-03 07:30:00,16.12,5.82
2024-12-03 08:00:00,16.13,8.9
2024-12-03 08:30:00,16.26,7.33
2024-12-03 09:00:00,15.46,3.91
2024-12-03 09:30:00,15.0,8.11
2024-12-03 10:00:00,15.0,5.92
2024-12-03 10:30:00,15.0,7.26
2024-12-03 11:00:00,15.75,9.16
2024-12-03 11:30:00,16.24,7.41
2024-12-03 12:00:00,15.78,6.84
2024-12-03 12:30:00,16.49,4.88
2024-12-03 13:00:00,16.64,9.0
2024-12-03 13:30:00,16.16,8.57
2024-12-03 14:00:00,17.98,9.0
2024-12-03 14:30:00,17.82,8.22
2024-12-03 15:00:00,17.32,4.3
2024-12-03 15:30:00,17.0,3.9
2024-12-03 16:00:00,18.35,5.76
2024-12-03 16:30:00,18.99,3.73
2024-12-03 17:00:00,18.37,7.23
2024-12-03 17:30:00,19.13,6.17
2024-12-03 18:00:00,19.74,2.34
2024-12-03 18:30:00,20.23,8.49
2024-12-03 19:00:00,21.06,-0.3
2024-12-03 19:30:00,21.1,4.95
2024-12-03 20:00:00,21.01,0.93
2024-12-03 20:30:00,20.76,-0.52
2024-12-03 21:00:00,19.86,-1.08
2024-12-03 21:30:00,19.9,-1.1
2024-12-03 22:00:00,20.13,-0.96
2024-12-03 22:30:00,20.02,1.84
2024-12-03 23:00:00,19.52,1.71
2024-12-03 23:30:00,19.75,-1.56
2024-12-04 00:00:00,18.78,0.73
2024-12-04 00:30:00,17.92,-0.89
2024-12-04 01:00:00,17.47,-0.17
2024-12-04 01:30:00,17.42,0.4
2024-12-04 02:00:00,16.03,0.64
2024-12-04 02:30:00,15.94,1.5
2024-12-04 03:00:00,16.46,0.78
2024-12-04 03:30:00,15.9,1.87
2024-12-04 04:00:00,16.04,1.53
2024-12-04 04:30:00,15.57,4.03
2024-12-04 05:00:00,15.41,-0.25
2024-12-04 05:30:00,15.53,4.13
2024-12-04 06:00:00,16.16,5.2
2024-12-04 06:30:00,16.02,4.72
2024-12-04 07:00:00,16.03,1.52
2024-12-04 07:30:00,15.57,5.36
2024-12-04 08:00:00,15.0,4.59
2024-12-04 08:30:00,15.0,8.19
2024-12-04 09:00:00,15.0,3.61
2024-12-04 09:30:00,15.35,9.74
2024-12-04 10:00:00,15.93,8.5
2024-12-04 10:30:00,16.19,4.93
2024-12-04 11:00:00,16.13,6.42
2024-12-04 11:30:00,16.17,6.93
2024-12-04 12:00:00,16.62,4.6
2024-12-04 12:30:00,16.64,10.55
2024-12-04 13:00:00,16.79,8.75
2024-12-04 13:30:00,17.7,5.71
2024-12-04 14:00:00,17.73,5.86
2024-12-04 14:30:00,18.1,7.14
2024-12-04 15:00:00,18.83,5.25
2024-12-04 15:30:00,18.45,6.88
2024-12-04 16:00:00,19.19,5.74
2024-12-04 16:30:00,18.57,0.7
2024-12-04 17:00:00,19.3,5.4
2024-12-04 17:30:00,19.01,4.35
2024-12-04 18:00:00,19.73,4.39
2024-12-04 18:30:00,19.34,1.12
2024-12-04 19:00:00,19.56,1.52
2024-12-04 19:30:00,20.27,4.72
2024-12-04 20:00:00,20.66,2.19
2024-12-04 20:30:00,20.55,-0.93
2024-12-04 21:00:00,19.76,-3.44
2024-12-04 21:30:00,19.6,-0.2
2024-12-04 22:00:00,19.82,2.48
2024-12-04 22:30:00,20.76,-1.24
2024-12-04 23:00:00,20.32,-1.76
2024-12-04 23:30:00,20.08,0.19
2024-12-05 00:00:00,18.61,-0.86
2024-12-05 00:30:00,18.55,-0.27
2024-12-05 01:00:00,18.88,0.39
2024-12-05 01:30:00,18.3,-2.96
2024-12-05 02:00:00,17.2,-1.19
2024-12-05 02:30:00,16.54,0.33
2024-12-05 03:00:00,15.94,-1.93
2024-12-05 03:30:00,16.08,2.47
2024-12-05 04:00:00,15.15,-0.55
2024-12-05 04:30:00,15.0,3.6
2024-12-05 05:00:00,15.0,-0.33
2024-12-05 05:30:00,15.38,1.15
2024-12-05 06:00:00,15.0,6.65
2024-12-05 06:30:00,15.33,4.95
2024-12-05 07:00:00,15.45,8.21
2024-12-05 07:30:00,15.47,5.82
2024-12-05 08:00:00,16.15,3.49
2024-12-05 08:30:00,16.41,9.3
2024-12-05 09:00:00,16.93,9.32
2024-12-05 09:30:00,17.74,8.29
2024-12-05 10:00:00,17.72,4.19
2024-12-05 10:30:00,17.05,6.62
2024-12-05 11:00:00,16.6,6.87
2024-12-05 11:30:00,16.51,8.42
2024-12-05 12:00:00,17.2,5.76
2024-12-05 12:30:00,17.13,5.38
2024-12-05 13:00:00,16.18,5.4
2024-12-05 13:30:00,15.64,6.33
2024-12-05 14:00:00,16.5,6.62
2024-12-05 14:30:00,16.84,5.51
2024-12-05 15:00:00,17.66,6.27
2024-12-05 15:30:00,17.49,3.95
2024-12-05 16:00:00,17.26,7.82
2024-12-05 16:30:00,18.97,6.05
2024-12-05 17:00:00,18.61,4.75
2024-12-05 17:30:00,19.11,2.79
2024-12-05 18:00:00,20.38,-0.72
2024-12-05 18:30:00,20.53,3.91
2024-12-05 19:00:00,21.62,3.18
2024-12-05 19:30:00,21.99,-0.17
2024-12-05 20:00:00,21.36,-1.66
2024-12-05 20:30:00,23.12,0.07
2024-12-05 21:00:00,22.24,-0.06
2024-12-05 21:30:00,22.8,-2.11
2024-12-05 22:00:00,22.26,1.71
2024-12-05 22:30:00,21.38,-1.58
2024-12-05 23:00:00,19.88,0.68
2024-12-05 23:30:00,19.5,0.66
2024-12-06 00:00:00,19.06,-3.92
2024-12-06 00:30:00,19.01,3.19
2024-12-06 01:00:00,18.04,1.24
2024-12-06 01:30:00,17.56,0.14
2024-12-06 02:00:00,16.53,0.47
2024-12-06 02:30:00,16.54,-1.78
2024-12-06 03:00:00,16.43,-2.93
2024-12-06 03:30:00,16.55,-0.09
2024-12-06 04:00:00,17.09,1.47
2024-12-06 04:30:00,16.87,1.77
2024-12-06 05:00:00,15.88,-0.98
2024-12-06 05:30:00,15.53,1.28
2024-12-06 06:00:00,16.22,4.88
2024-12-06 06:30:00,16.16,1.71
2024-12-06 07:00:00,16.54,3.28
2024-12-06 07:30:00,17.0,2.76
2024-12-06 08:00:00,16.98,5.11
2024-12-06 08:30:00,16.87,6.0
2024-12-06 09:00:00,16.98,4.59
2024-12-06 09:30:00,17.42,6.08
2024-12-06 10:00:00,17.61,5.99
2024-12-06 10:30:00,17.17,5.69
2024-12-06 11:00:00,16.75,8.08
2024-12-06 11:30:00,17.44,8.37
2024-12-06 12:00:00,17.5,6.6
2024-12-06 12:30:00,16.49,5.94
2024-12-06 13:00:00,16.69,2.9
2024-12-06 13:30:00,18.05,5.9
2024-12-06 14:00:00,18.13,5.8
2024-12-06 14:30:00,17.22,3.36
2024-12-06 15:00:00,17.53,7.71
2024-12-06 15:30:00,18.4,7.97
2024-12-06 16:00:00,19.36,7.11
2024-12-06 16:30:00,20.04,4.62
2024-12-06 17:00:00,19.83,7.76
2024-12-06 17:30:00,19.46,1.86
2024-12-06 18:00:00,19.57,3.71
2024-12-06 18:30:00,19.94,-0.74
2024-12-06 19:00:00,20.07,1.67
2024-12-06 19:30:00,20.28,1.19
2024-12-06 20:00:00,20.93,4.79
2024-12-06 20:30:00,21.12,3.11
2024-12-06 21:00:00,20.62,0.99
2024-12-06 21:30:00,21.24,-0.69
2024-12-06 22:00:00,21.36,-3.97
2024-12-06 22:30:00,20.77,-1.7
2024-12-06 23:00:00,19.85,-2.97
2024-12-06 23:30:00,18.67,-2.32
2024-12-07 00:00:00,17.74,1.99
2024-12-07 00:30:00,17.54,-0.08
2024-12-07 01:00:00,18.12,1.48
2024-12-07 01:30:00,18.93,-0.58
2024-12-07 02:00:00,17.99,-0.76
2024-12-07 02:30:00,18.63,1.72
2024-12-07 03:00:00,18.02,-0.92
2024-12-07 03:30:00,16.78,-0.71
2024-12-07 04:00:00,16.3,-1.69
2024-12-07 04:30:00,16.4,0.42
2024-12-07 05:00:00,15.99,1.8
2024-12-07 05:30:00,16.42,2.15
2024-12-07 06:00:00,16.0,3.5
2024-12-07 06:30:00,16.0,4.35
2024-12-07 07:00:00,15.95,5.79
2024-12-07 07:30:00,15.92,7.49
2024-12-07 08:00:00,15.51,6.56
2024-12-07 08:30:00,16.69,5.72
2024-12-07 09:00:00,15.99,4.33
2024-12-07 09:30:00,16.46,7.86
2024-12-07 10:00:00,16.36,3.03
2024-12-07 10:30:00,15.94,10.49
2024-12-07 11:00:00,17.02,7.53
2024-12-07 11:30:00,17.03,7.53
2024-12-07 12:00:00,17.96,6.79
2024-12-07 12:30:00,17.96,13.13
2024-12-07 13:00:00,17.4,9.22
2024-12-07 13:30:00,17.5,9.46
2024-12-07 14:00:00,17.85,6.0
2024-12-07 14:30:00,17.18,6.12
2024-12-07 15:00:00,17.01,4.76
2024-12-07 15:30:00,17.98,4.85
2024-12-07 16:00:00,17.68,5.01
2024-12-07 16:30:00,18.11,1.86
2024-12-07 17:00:00,19.02,5.49
2024-12-07 17:30:00,18.99,0.71
2024-12-07 18:00:00,20.09,4.36
2024-12-07 18:30:00,20.53,-1.07
2024-12-07 19:00:00,19.59,4.88
2024-12-07 19:30:00,19.97,1.64
2024-12-07 20:00:00,19.85,1.77
2024-12-07 20:30:00,20.37,-3.33
2024-12-07 21:00:00,19.53,-0.0
2024-12-07 21:30:00,19.18,2.77
2024-12-07 22:00:00,20.11,-3.64
2024-12-07 22:30:00,20.61,-3.16
2024-12-07 23:00:00,19.47,2.78
2024-12-07 23:30:00,18.82,-2.74
2024-12-08 00:00:00,19.4,-4.37
2024-12-08 00:30:00,18.84,-5.13
2024-12-08 01:00:00,18.41,-0.94
2024-12-08 01:30:00,18.02,-1.14
2024-12-08 02:00:00,17.15,-1.94
2024-12-08 02:30:00,16.59,-0.0
2024-12-08 03:00:00,15.6,2.46
2024-12-08 03:30:00,15.47,-1.07
2024-12-08 04:00:00,15.0,2.06
2024-12-08 04:30:00,15.0,1.53
2024-12-08 05:00:00,15.0,3.12
2024-12-08 05:30:00,15.58,6.27
2024-12-08 06:00:00,15.9,-0.71
2024-12-08 06:30:00,15.29,3.15
2024-12-08 07:00:00,15.6,5.86
2024-12-08 07:30:00,16.12,7.03
2024-12-08 08:00:00,15.07,6.64
2024-12-08 08:30:00,15.0,7.02
2024-12-08 09:00:00,15.0,6.23
2024-12-08 09:30:00,15.3,4.44
2024-12-08 10:00:00,15.0,6.76
2024-12-08 10:30:00,15.0,6.34
2024-12-08 11:00:00,15.0,7.1
2024-12-08 11:30:00,15.0,4.76
2024-12-08 12:00:00,15.0,6.13
2024-12-08 12:30:00,15.18,9.05
2024-12-08 13:00:00,15.2,6.21
2024-12-08 13:30:00,15.78,7.74
2024-12-08 14:00:00,17.31,5.0
2024-12-08 14:30:00,17.31,4.49
2024-12-08 15:00:00,17.35,5.79
2024-12-08 15:30:00,18.19,4.94
2024-12-08 16:00:00,19.18,5.89
2024-12-08 16:30:00,18.88,6.08
2024-12-08 17:00:00,19.82,4.72
2024-12-08 17:30:00,20.71,5.59
2024-12-08 18:00:00,20.45,5.57
2024-12-08 18:30:00,21.21,-0.53
2024-12-08 19:00:00,21.34,0.38
2024-12-08 19:30:00,21.15,-1.25
2024-12-08 20:00:00,21.01,1.22
2024-12-08 20:30:00,21.58,3.05
2024-12-08 21:00:00,21.74,-2.75
2024-12-08 21:30:00,21.23,4.29
2024-12-08 22:00:00,21.08,-1.16
2024-12-08 22:30:00,19.94,-0.86
2024-12-08 23:00:00,18.35,-3.53
2024-12-08 23:30:00,18.14,0.79
2024-12-09 00:00:00,17.68,-5.19
2024-12-09 00:30:00,17.57,4.3
2024-12-09 01:00:00,17.74,-0.16
2024-12-09 01:30:00,18.87,-0.93
2024-12-09 02:00:00,17.57,-0.34
2024-12-09 02:30:00,18.12,3.4
2024-12-09 03:00:00,17.73,3.06
2024-12-09 03:30:00,17.95,0.6
2024-12-09 04:00:00,16.02,-0.31
2024-12-09 04:30:00,16.52,1.54
2024-12-09 05:00:00,15.87,-2.64
2024-12-09 05:30:00,16.17,5.22
2024-12-09 06:00:00,15.86,1.88
2024-12-09 06:30:00,16.37,3.81
2024-12-09 07:00:00,15.5,8.57
2024-12-09 07:30:00,16.08,7.43
2024-12-09 08:00:00,16.58,9.01
2024-12-09 08:30:00,16.67,9.15
2024-12-09 09:00:00,16.43,4.92
2024-12-09 09:30:00,17.39,6.63
2024-12-09 10:00:00,17.49,5.93
2024-12-09 10:30:00,17.51,5.83
2024-12-09 11:00:00,16.98,8.63
2024-12-09 11:30:00,17.38,5.57
2024-12-09 12:00:00,17.33,5.32
2024-12-09 12:30:00,17.88,7.67
2024-12-09 13:00:00,18.04,5.14
2024-12-09 13:30:00,18.65,5.46
2024-12-09 14:00:00,18.78,7.54
2024-12-09 14:30:00,18.12,1.03
2024-12-09 15:00:00,18.27,5.93
2024-12-09 15:30:00,17.87,4.2
2024-12-09 16:00:00,17.91,2.43
2024-12-09 16:30:00,18.93,4.62
2024-12-09 17:00:00,18.8,-0.05
2024-12-09 17:30:00,18.82,2.03
2024-12-09 18:00:00,18.96,4.67
2024-12-09 18:30:00,19.76,3.07
2024-12-09 19:00:00,19.51,2.32
2024-12-09 19:30:00,18.7,1.33
2024-12-09 20:00:00,18.64,1.29
2024-12-09 20:30:00,19.06,-1.55
2024-12-09 21:00:00,18.49,1.83
2024-12-09 21:30:00,18.6,-0.6
2024-12-09 22:00:00,18.93,0.11
2024-12-09 22:30:00,19.33,-1.32
2024-12-09 23:00:00,19.02,2.16
2024-12-09 23:30:00,18.22,-4.05
2024-12-10 00:00:00,17.82,2.53
2024-12-10 00:30:00,18.28,-2.38
2024-12-10 01:00:00,17.96,-0.43
2024-12-10 01:30:00,16.64,-0.44
2024-12-10 02:00:00,15.61,-0.71
2024-12-10 02:30:00,15.36,-2.68
2024-12-10 03:00:00,15.0,0.14
2024-12-10 03:30:00,15.48,-3.07
2024-12-10 04:00:00,15.0,-0.34
2024-12-10 04:30:00,15.0,-1.28
2024-12-10 05:00:00,15.0,-0.17
2024-12-10 05:30:00,15.28,0.77
2024-12-10 06:00:00,15.19,2.42
2024-12-10 06:30:00,15.0,3.29
2024-12-10 07:00:00,15.0,3.63
2024-12-10 07:30:00,16.06,4.25
2024-12-10 08:00:00,15.99,3.3
2024-12-10 08:30:00,16.34,6.15
2024-12-10 09:00:00,16.6,10.26
2024-12-10 09:30:00,16.92,8.17
2024-12-10 10:00:00,16.13,7.9
2024-12-10 10:30:00,15.06,8.45
2024-12-10 11:00:00,15.79,5.87
2024-12-10 11:30:00,15.97,10.84
2024-12-10 12:00:00,16.13,6.92
2024-12-10 12:30:00,16.92,9.67
2024-12-10 13:00:00,17.35,6.13
2024-12-10 13:30:00,18.26,9.72
2024-12-10 14:00:00,18.16,2.7
2024-12-10 14:30:00,17.86,2.36
2024-12-10 15:00:00,18.32,6.75
2024-12-10 15:30:00,17.81,5.57
2024-12-10 16:00:00,18.88,6.2
2024-12-10 16:30:00,19.48,3.76
2024-12-10 17:00:00,19.9,2.33
2024-12-10 17:30:00,19.29,5.73
2024-12-10 18:00:00,19.77,5.82
2024-12-10 18:30:00,20.62,2.11
2024-12-10 19:00:00,20.77,2.14
2024-12-10 19:30:00,21.15,3.23
2024-12-10 20:00:00,21.46,3.54
2024-12-10 20:30:00,20.49,-4.15
2024-12-10 21:00:00,21.15,-2.02
2024-12-10 21:30:00,21.16,1.14
2024-12-10 22:00:00,20.38,-3.46
2024-12-10 22:30:00,21.01,1.06
2024-12-10 23:00:00,21.1,0.77
2024-12-10 23:30:00,19.7,-3.33
2024-12-11 00:00:00,18.83,0.68
2024-12-11 00:30:00,18.42,-2.74
2024-12-11 01:00:00,17.97,3.06
2024-12-11 01:30:00,19.08,0.0
2024-12-11 02:00:00,17.95,-0.69
2024-12-11 02:30:00,18.04,-1.4
2024-12-11 03:00:00,17.62,-0.32
2024-12-11 03:30:00,17.19,-1.29
2024-12-11 04:00:00,16.65,-0.16
2024-12-11 04:30:00,17.3,1.59
2024-12-11 05:00:00,16.01,0.83
2024-12-11 05:30:00,15.74,-1.19
2024-12-11 06:00:00,16.34,2.84
2024-12-11 06:30:00,16.97,7.46
2024-12-11 07:00:00,15.78,1.13
2024-12-11 07:30:00,15.63,4.88
2024-12-11 08:00:00,16.67,3.48
2024-12-11 08:30:00,15.68,3.53
2024-12-11 09:00:00,15.41,4.22
2024-12-11 09:30:00,15.0,5.5
2024-12-11 10:00:00,15.15,6.99
2024-12-11 10:30:00,15.0,4.92
2024-12-11 11:00:00,15.37,8.0
2024-12-11 11:30:00,15.95,8.33
2024-12-11 12:00:00,15.76,4.47
2024-12-11 12:30:00,16.59,5.7
2024-12-11 13:00:00,17.09,8.71
2024-12-11 13:30:00,17.3,5.01
2024-12-11 14:00:00,17.12,5.32
2024-12-11 14:30:00,17.73,6.9
2024-12-11 15:00:00,17.72,5.72
2024-12-11 15:30:00,19.14,8.28
2024-12-11 16:00:00,18.77,7.7
2024-12-11 16:30:00,19.09,6.25
2024-12-11 17:00:00,18.78,1.66
2024-12-11 17:30:00,18.65,-0.4
2024-12-11 18:00:00,18.4,8.43
2024-12-11 18:30:00,19.13,1.63
2024-12-11 19:00:00,19.33,-2.2
2024-12-11 19:30:00,18.43,2.24
2024-12-11 20:00:00,18.52,0.19
2024-12-11 20:30:00,18.55,-0.66
2024-12-11 21:00:00,19.45,-0.77
2024-12-11 21:30:00,19.86,-0.72
2024-12-11 22:00:00,19.37,-0.08
2024-12-11 22:30:00,20.43,-1.27
2024-12-11 23:00:00,19.96,-2.46
2024-12-11 23:30:00,19.59,-0.02
2024-12-12 00:00:00,19.71,-1.35
2024-12-12 00:30:00,19.95,-2.69
2024-12-12 01:00:00,18.53,-0.3
2024-12-12 01:30:00,18.26,-1.62
2024-12-12 02:00:00,18.02,1.41
2024-12-12 02:30:00,16.97,2.82
2024-12-12 03:00:00,16.64,0.71
2024-12-12 03:30:00,17.2,-1.72
2024-12-12 04:00:00,16.67,0.77
2024-12-12 04:30:00,15.4,3.17
2024-12-12 05:00:00,15.0,-4.38
2024-12-12 05:30:00,15.0,1.29
2024-12-12 06:00:00,15.73,2.56
2024-12-12 06:30:00,15.09,1.6
2024-12-12 07:00:00,15.67,3.12
2024-12-12 07:30:00,15.11,4.25
2024-12-12 08:00:00,15.7,3.45
2024-12-12 08:30:00,16.19,4.11
2024-12-12 09:00:00,16.81,6.9
2024-12-12 09:30:00,16.16,4.31
2024-12-12 10:00:00,16.62,10.84
2024-12-12 10:30:00,16.6,6.27
2024-12-12 11:00:00,16.07,4.57
2024-12-12 11:30:00,16.54,9.22
2024-12-12 12:00:00,16.54,5.64
2024-12-12 12:30:00,16.54,6.91
2024-12-12 13:00:00,16.31,6.78
2024-12-12 13:30:00,16.23,6.6
2024-12-12 14:00:00,17.02,3.42
2024-12-12 14:30:00,17.38,4.09
2024-12-12 15:00:00,16.98,4.51
2024-12-12 15:30:00,17.66,4.6
2024-12-12 16:00:00,18.31,6.25
2024-12-12 16:30:00,17.97,3.17
2024-12-12 17:00:00,18.28,3.43
2024-12-12 17:30:00,18.92,1.21
2024-12-12 18:00:00,19.22,4.71
2024-12-12 18:30:00,19.29,-3.47
2024-12-12 19:00:00,20.51,1.8
2024-12-12 19:30:00,20.13,1.43
2024-12-12 20:00:00,20.17,3.95
2024-12-12 20:30:00,21.1,1.64
2024-12-12 21:00:00,20.79,1.72
2024-12-12 21:30:00,21.13,1.38
2024-12-12 22:00:00,20.9,-4.18
2024-12-12 22:30:00,21.02,0.19
2024-12-12 23:00:00,21.0,-0.34
2024-12-12 23:30:00,20.88,-0.05
2024-12-13 00:00:00,19.43,0.13
2024-12-13 00:30:00,18.36,-3.33
2024-12-13 01:00:00,18.68,-0.95
2024-12-13 01:30:00,18.7,0.64
2024-12-13 02:00:00,18.06,2.31
2024-12-13 02:30:00,18.14,-4.3
2024-12-13 03:00:00,17.86,-0.3
2024-12-13 03:30:00,17.77,3.04
2024-12-13 04:00:00,17.74,2.68
2024-12-13 04:30:00,17.42,1.33
2024-12-13 05:00:00,17.07,3.03
2024-12-13 05:30:00,16.59,1.94
2024-12-13 06:00:00,16.87,4.51
2024-12-13 06:30:00,16.81,3.24
2024-12-13 07:00:00,17.04,3.31
2024-12-13 07:30:00,15.83,2.06
2024-12-13 08:00:00,15.0,7.27
2024-12-13 08:30:00,15.21,4.83
2024-12-13 09:00:00,15.0,5.4
2024-12-13 09:30:00,15.77,5.78
2024-12-13 10:00:00,15.65,6.59
2024-12-13 10:30:00,15.64,2.93
2024-12-13 11:00:00,16.11,6.48
2024-12-13 11:30:00,16.32,6.26
2024-12-13 12:00:00,16.16,6.25
2024-12-13 12:30:00,16.54,2.52
2024-12-13 13:00:00,16.21,7.32
2024-12-13 13:30:00,17.03,5.17
2024-12-13 14:00:00,17.13,5.74
2024-12-13 14:30:00,17.04,9.36
2024-12-13 15:00:00,18.26,1.14
2024-12-13 15:30:00,17.86,6.31
2024-12-13 16:00:00,17.86,2.69
