Timestamp,Temperature_Celsius(°C),External_Temp(°C)
2024-12-03 01:00:00,18.52,-1.13
2024-12-03 01:30:00,19.14,-2.95
2024-12-03 02:00:00,18.47,0.96
2024-12-03 02:30:00,18.39,1.24
2024-12-03 03:00:00,17.78,0.88
2024-12-03 03:30:00,17.78,3.16
2024-12-03 04:00:00,17.05,2.46
2024-12-03 04:30:00,16.87,2.83
2024-12-03 05:00:00,15.39,0.38
2024-12-03 05:30:00,15.0,6.71
2024-12-03 06:00:00,15.19,2.57
2024-12-03 06:30:00,15.59,7.01
2024-12-03 07:00:00,16.34,3.37
2024-12-03 07:30:00,16.46,4.41
2024-12-03 08:00:00,15.36,8.09
2024-12-03 08:30:00,15.0,10.44
2024-12-03 09:00:00,15.7,4.18
2024-12-03 09:30:00,15.0,3.94
2024-12-03 10:00:00,15.66,6.24
2024-12-03 10:30:00,15.85,6.97
2024-12-03 11:00:00,16.45,7.66
2024-12-03 11:30:00,15.6,3.89
2024-12-03 12:00:00,15.39,7.99
2024-12-03 12:30:00,15.59,6.3
2024-12-03 13:00:00,15.75,5.92
2024-12-03 13:30:00,16.49,4.16
2024-12-03 14:00:00,17.11,6.71
2024-12-03 14:30:00,16.99,6.0
2024-12-03 15:00:00,16.84,5.69
2024-12-03 15:30:00,17.62,3.82
2024-12-03 16:00:00,17.64,8.1
2024-12-03 16:30:00,17.84,1.44
2024-12-03 17:00:00,18.6,1.98
2024-12-03 17:30:00,18.76,5.94
2024-12-03 18:00:00,18.5,-0.53
2024-12-03 18:30:00,17.97,3.85
2024-12-03 19:00:00,19.39,2.24
2024-12-03 19:30:00,18.95,1.98
2024-12-03 20:00:00,18.78,1.7
2024-12-03 20:30:00,19.94,0.72
2024-12-03 21:00:00,19.65,1.78
2024-12-03 21:30:00,18.9,-0.86
2024-12-03 22:00:00,19.92,-1.53
2024-12-03 22:30:00,18.76,-2.04
2024-12-03 23:00:00,18.32,1.36
2024-12-03 23:30:00,18.29,-4.89
2024-12-04 00:00:00,18.16,-3.95
2024-12-04 00:30:00,18.13,-0.51
2024-12-04 01:00:00,17.85,2.98
2024-12-04 01:30:00,17.94,0.36
2024-12-04 02:00:00,17.78,-0.21
2024-12-04 02:30:00,16.73,1.62
2024-12-04 03:00:00,16.94,-1.67
2024-12-04 03:30:00,15.0,-1.13
2024-12-04 04:00:00,15.0,-0.38
2024-12-04 04:30:00,15.0,2.11
2024-12-04 05:00:00,16.12,0.08
2024-12-04 05:30:00,15.35,2.07
2024-12-04 06:00:00,15.61,6.43
2024-12-04 06:30:00,16.25,7.32
2024-12-04 07:00:00,16.28,2.53
2024-12-04 07:30:00,16.27,0.25
2024-12-04 08:00:00,15.76,3.7
2024-12-04 08:30:00,17.07,4.31
2024-12-04 09:00:00,16.4,5.88
2024-12-04 09:30:00,15.57,7.32
2024-12-04 10:00:00,15.74,5.2
2024-12-04 10:30:00,15.45,7.96
2024-12-04 11:00:00,15.86,8.19
2024-12-04 11:30:00,15.49,7.51
2024-12-04 12:00:00,15.0,4.71
2024-12-04 12:30:00,16.14,7.71
2024-12-04 13:00:00,16.48,6.88
2024-12-04 13:30:00,16.21,5.71
2024-12-04 14:00:00,16.2,7.77
2024-12-04 14:30:00,16.47,7.56
2024-12-04 15:00:00,16.99,3.72
2024-12-04 15:30:00,17.24,7.77
2024-12-04 16:00:00,18.6,5.23
2024-12-04 16:30:00,19.84,3.18
2024-12-04 17:00:00,19.57,5.86
2024-12-04 17:30:00,18.47,1.94
2024-12-04 18:00:00,18.29,3.84
2024-12-04 18:30:00,18.52,0.7
2024-12-04 19:00:00,19.89,2.98
2024-12-04 19:30:00,19.7,1.05
2024-12-04 20:00:00,20.19,3.59
2024-12-04 20:30:00,19.96,2.13
2024-12-04 21:00:00,20.36,0.41
2024-12-04 21:30:00,19.92,0.91
2024-12-04 22:00:00,19.24,0.37
2024-12-04 22:30:00,18.75,-3.01
2024-12-04 23:00:00,18.22,-0.8
2024-12-04 23:30:00,18.89,-2.47
2024-12-05 00:00:00,18.6,0.5
2024-12-05 00:30:00,18.12,-3.07
2024-12-05 01:00:00,17.87,-3.4
2024-12-05 01:30:00,18.39,-0.1
2024-12-05 02:00:00,19.0,-2.82
2024-12-05 02:30:00,18.6,1.29
2024-12-05 03:00:00,17.96,2.58
2024-12-05 03:30:00,16.96,1.5
2024-12-05 04:00:00,16.77,2.37
2024-12-05 04:30:00,15.45,2.68
2024-12-05 05:00:00,15.49,1.71
2024-12-05 05:30:00,15.0,3.33
2024-12-05 06:00:00,15.0,-1.11
2024-12-05 06:30:00,15.53,4.43
2024-12-05 07:00:00,15.79,2.56
2024-12-05 07:30:00,16.53,7.25
2024-12-05 08:00:00,16.06,3.42
2024-12-05 08:30:00,15.75,3.95
2024-12-05 09:00:00,16.06,8.33
2024-12-05 09:30:00,15.63,3.07
2024-12-05 10:00:00,15.3,4.48
2024-12-05 10:30:00,15.51,3.58
2024-12-05 11:00:00,15.66,7.93
2024-12-05 11:30:00,16.0,4.64
2024-12-05 12:00:00,16.7,7.04
2024-12-05 12:30:00,15.54,8.7
2024-12-05 13:00:00,15.5,4.7
2024-12-05 13:30:00,16.71,7.1
2024-12-05 14:00:00,17.08,5.82
2024-12-05 14:30:00,17.32,8.64
2024-12-05 15:00:00,16.89,7.16
2024-12-05 15:30:00,17.78,5.01
2024-12-05 16:00:00,18.66,5.24
2024-12-05 16:30:00,19.15,3.83
2024-12-05 17:00:00,20.33,6.75
2024-12-05 17:30:00,20.68,6.68
2024-12-05 18:00:00,20.36,4.34
2024-12-05 18:30:00,20.37,2.16
2024-12-05 19:00:00,21.29,4.56
2024-12-05 19:30:00,21.21,0.43
2024-12-05 20:00:00,21.38,3.26
2024-12-05 20:30:00,21.06,0.92
2024-12-05 21:00:00,21.5,3.8
2024-12-05 21:30:00,21.52,1.17
2024-12-05 22:00:00,20.07,-0.91
2024-12-05 22:30:00,19.82,-1.83
2024-12-05 23:00:00,19.23,-4.94
2024-12-05 23:30:00,18.86,0.32
2024-12-06 00:00:00,18.66,-2.5
2024-12-06 00:30:00,18.5,-1.06
2024-12-06 01:00:00,18.48,-2.78
2024-12-06 01:30:00,17.74,-3.07
2024-12-06 02:00:00,17.05,-1.67
2024-12-06 02:30:00,16.59,-2.94
2024-12-06 03:00:00,16.35,-1.44
2024-12-06 03:30:00,16.45,-2.14
2024-12-06 04:00:00,15.71,-0.25
2024-12-06 04:30:00,15.06,3.26
2024-12-06 05:00:00,15.0,6.03
2024-12-06 05:30:00,15.0,7.71
2024-12-06 06:00:00,15.33,4.42
2024-12-06 06:30:00,15.47,0.95
2024-12-06 07:00:00,15.24,1.91
2024-12-06 07:30:00,15.0,7.98
2024-12-06 08:00:00,15.0,6.38
2024-12-06 08:30:00,15.0,5.49
2024-12-06 09:00:00,15.0,4.19
2024-12-06 09:30:00,15.74,3.43
2024-12-06 10:00:00,15.34,8.15
2024-12-06 10:30:00,16.12,6.05
2024-12-06 11:00:00,16.09,6.0
2024-12-06 11:30:00,15.0,8.12
2024-12-06 12:00:00,16.04,8.05
2024-12-06 12:30:00,16.54,10.2
2024-12-06 13:00:00,17.81,8.04
2024-12-06 13:30:00,17.56,7.74
2024-12-06 14:00:00,18.78,9.1
2024-12-06 14:30:00,18.01,5.78
2024-12-06 15:00:00,18.29,9.2
2024-12-06 15:30:00,18.38,7.68
2024-12-06 16:00:00,19.28,5.0
2024-12-06 16:30:00,19.13,5.16
2024-12-06 17:00:00,18.66,2.71
2024-12-06 17:30:00,18.81,6.93
2024-12-06 18:00:00,18.9,1.78
2024-12-06 18:30:00,19.82,2.28
2024-12-06 19:00:00,20.75,-0.64
2024-12-06 19:30:00,20.08,2.34
2024-12-06 20:00:00,20.86,1.52
2024-12-06 20:30:00,21.02,-0.93
2024-12-06 21:00:00,21.81,-1.53
2024-12-06 21:30:00,21.4,0.82
2024-12-06 22:00:00,20.19,-2.06
2024-12-06 22:30:00,21.18,-2.39
2024-12-06 23:00:00,19.65,1.18
2024-12-06 23:30:00,18.72,0.24
2024-12-07 00:00:00,18.95,-1.67
2024-12-07 00:30:00,19.42,-2.55
2024-12-07 01:00:00,19.32,-0.81
2024-12-07 01:30:00,18.67,0.77
2024-12-07 02:00:00,18.78,-1.79
2024-12-07 02:30:00,17.93,-0.49
2024-12-07 03:00:00,17.71,0.26
2024-12-07 03:30:00,18.24,-2.04
2024-12-07 04:00:00,17.41,0.14
2024-12-07 04:30:00,17.15,-2.52
2024-12-07 05:00:00,16.07,2.51
2024-12-07 05:30:00,15.0,2.07
2024-12-07 06:00:00,15.86,2.7
2024-12-07 06:30:00,15.61,0.41
2024-12-07 07:00:00,15.0,6.43
2024-12-07 07:30:00,15.0,0.04
2024-12-07 08:00:00,15.0,2.5
2024-12-07 08:30:00,15.0,4.47
2024-12-07 09:00:00,15.28,3.19
2024-12-07 09:30:00,15.0,6.15
2024-12-07 10:00:00,15.25,7.6
2024-12-07 10:30:00,15.0,5.24
2024-12-07 11:00:00,15.0,6.6
2024-12-07 11:30:00,15.86,8.23
2024-12-07 12:00:00,16.91,8.73
2024-12-07 12:30:00,17.71,4.99
2024-12-07 13:00:00,18.87,6.82
2024-12-07 13:30:00,18.08,4.89
2024-12-07 14:00:00,19.28,5.66
2024-12-07 14:30:00,18.56,5.31
2024-12-07 15:00:00,17.54,5.58
2024-12-07 15:30:00,17.55,1.63
2024-12-07 16:00:00,18.66,7.45
2024-12-07 16:30:00,19.48,5.78
2024-12-07 17:00:00,19.71,-1.6
2024-12-07 17:30:00,19.35,6.34
2024-12-07 18:00:00,19.43,3.18
2024-12-07 18:30:00,19.8,5.57
2024-12-07 19:00:00,19.67,3.13
2024-12-07 19:30:00,20.12,2.0
2024-12-07 20:00:00,19.93,-1.08
2024-12-07 20:30:00,19.81,0.29
2024-12-07 21:00:00,19.39,-2.03
2024-12-07 21:30:00,19.81,0.79
2024-12-07 22:00:00,19.59,1.62
2024-12-07 22:30:00,19.24,1.38
2024-12-07 23:00:00,18.71,-0.27
2024-12-07 23:30:00,18.37,-0.72
2024-12-08 00:00:00,17.79,-0.39
2024-12-08 00:30:00,17.45,-0.61
2024-12-08 01:00:00,17.92,-3.96
2024-12-08 01:30:00,17.59,1.69
2024-12-08 02:00:00,17.24,1.58
2024-12-08 02:30:00,17.38,3.56
2024-12-08 03:00:00,16.62,-0.07
2024-12-08 03:30:00,15.86,5.56
2024-12-08 04:00:00,16.18,0.42
2024-12-08 04:30:00,15.37,4.31
2024-12-08 05:00:00,15.56,4.75
2024-12-08 05:30:00,15.15,4.2
2024-12-08 06:00:00,16.6,1.67
2024-12-08 06:30:00,17.01,3.83
2024-12-08 07:00:00,17.07,4.63
2024-12-08 07:30:00,15.73,6.74
2024-12-08 08:00:00,16.16,2.15
2024-12-08 08:30:00,15.89,5.58
2024-12-08 09:00:00,15.0,8.12
2024-12-08 09:30:00,15.0,5.77
2024-12-08 10:00:00,15.44,8.0
2024-12-08 10:30:00,15.68,6.26
2024-12-08 11:00:00,15.49,6.84
2024-12-08 11:30:00,15.3,6.95
2024-12-08 12:00:00,15.0,5.18
2024-12-08 12:30:00,15.51,7.47
2024-12-08 13:00:00,16.28,8.5
2024-12-08 13:30:00,16.97,8.23
2024-12-08 14:00:00,17.85,7.2
2024-12-08 14:30:00,17.66,4.82
2024-12-08 15:00:00,16.46,5.42
2024-12-08 15:30:00,17.02,3.1
2024-12-08 16:00:00,17.36,9.35
2024-12-08 16:30:00,17.75,8.0
2024-12-08 17:00:00,17.79,4.4
2024-12-08 17:30:00,17.98,3.05
2024-12-08 18:00:00,19.18,2.52
2024-12-08 18:30:00,19.57,1.08
2024-12-08 19:00:00,19.06,2.94
2024-12-08 19:30:00,18.8,3.32
2024-12-08 20:00:00,19.07,0.45
2024-12-08 20:30:00,19.33,1.48
2024-12-08 21:00:00,21.07,-2.68
2024-12-08 21:30:00,20.46,-0.7
2024-12-08 22:00:00,20.29,-2.42
2024-12-08 22:30:00,19.73,1.14
2024-12-08 23:00:00,19.98,0.55
2024-12-08 23:30:00,19.74,-0.84
2024-12-09 00:00:00,19.21,0.64
2024-12-09 00:30:00,19.09,-3.21
2024-12-09 01:00:00,18.97,-2.2
2024-12-09 01:30:00,19.03,1.02
2024-12-09 02:00:00,19.42,3.16
2024-12-09 02:30:00,19.09,2.64
2024-12-09 03:00:00,17.96,4.42
2024-12-09 03:30:00,16.44,-0.74
2024-12-09 04:00:00,16.26,-0.4
2024-12-09 04:30:00,16.24,1.04
2024-12-09 05:00:00,15.13,1.83
2024-12-09 05:30:00,15.66,0.7
2024-12-09 06:00:00,15.45,-0.3
2024-12-09 06:30:00,15.7,3.01
2024-12-09 07:00:00,16.18,7.01
2024-12-09 07:30:00,16.2,6.02
2024-12-09 08:00:00,15.35,2.99
2024-12-09 08:30:00,15.0,2.82
2024-12-09 09:00:00,15.0,9.58
2024-12-09 09:30:00,15.43,3.37
2024-12-09 10:00:00,15.15,7.08
2024-12-09 10:30:00,15.0,5.45
2024-12-09 11:00:00,15.0,5.44
2024-12-09 11:30:00,15.0,6.13
2024-12-09 12:00:00,15.0,8.58
2024-12-09 12:30:00,15.84,5.67
2024-12-09 13:00:00,16.19,7.6
2024-12-09 13:30:00,15.98,8.83
2024-12-09 14:00:00,16.53,5.26
2024-12-09 14:30:00,17.96,8.02
2024-12-09 15:00:00,18.74,5.87
2024-12-09 15:30:00,18.94,3.72
2024-12-09 16:00:00,18.76,5.66
2024-12-09 16:30:00,19.03,3.79
2024-12-09 17:00:00,19.15,7.11
2024-12-09 17:30:00,19.1,4.03
2024-12-09 18:00:00,19.51,3.27
2024-12-09 18:30:00,19.51,-2.99
2024-12-09 19:00:00,19.16,-0.91
2024-12-09 19:30:00,20.6,2.05
2024-12-09 20:00:00,19.76,-0.69
2024-12-09 20:30:00,19.54,2.85
2024-12-09 21:00:00,19.53,-2.97
2024-12-09 21:30:00,19.84,-2.66
2024-12-09 22:00:00,20.01,1.34
2024-12-09 22:30:00,20.63,1.86
2024-12-09 23:00:00,20.33,2.42
2024-12-09 23:30:00,19.66,-0.98
2024-12-10 00:00:00,19.02,-1.99
2024-12-10 00:30:00,18.35,-2.09
2024-12-10 01:00:00,18.67,-1.25
2024-12-10 01:30:00,18.43,2.05
2024-12-10 02:00:00,18.22,-0.51
2024-12-10 02:30:00,16.8,-0.31
2024-12-10 03:00:00,15.87,-0.25
2024-12-10 03:30:00,15.11,3.63
2024-12-10 04:00:00,15.0,-2.27
2024-12-10 04:30:00,15.84,2.99
2024-12-10 05:00:00,15.87,4.39
2024-12-10 05:30:00,16.35,3.91
2024-12-10 06:00:00,16.72,3.69
2024-12-10 06:30:00,15.5,4.37
2024-12-10 07:00:00,15.85,4.61
2024-12-10 07:30:00,15.07,4.33
2024-12-10 08:00:00,16.13,5.22
2024-12-10 08:30:00,15.85,4.13
2024-12-10 09:00:00,15.47,5.87
2024-12-10 09:30:00,15.98,6.31
2024-12-10 10:00:00,16.73,7.68
2024-12-10 10:30:00,16.24,11.07
2024-12-10 11:00:00,16.85,10.86
2024-12-10 11:30:00,17.23,5.09
2024-12-10 12:00:00,17.57,7.68
2024-12-10 12:30:00,17.57,8.2
2024-12-10 13:00:00,16.97,6.33
2024-12-10 13:30:00,16.38,8.02
2024-12-10 14:00:00,17.0,9.09
2024-12-10 14:30:00,17.52,4.67
2024-12-10 15:00:00,17.33,6.72
2024-12-10 15:30:00,17.43,2.98
2024-12-10 16:00:00,18.21,4.88
2024-12-10 16:30:00,18.66,8.89
2024-12-10 17:00:00,20.07,6.42
2024-12-10 17:30:00,19.81,4.22
2024-12-10 18:00:00,20.44,3.84
2024-12-10 18:30:00,20.76,3.95
2024-12-10 19:00:00,22.04,2.66
2024-12-10 19:30:00,22.06,-0.85
2024-12-10 20:00:00,21.48,-1.18
2024-12-10 20:30:00,20.68,-2.0
2024-12-10 21:00:00,20.01,3.84
2024-12-10 21:30:00,20.82,-2.77
2024-12-10 22:00:00,20.98,-4.59
2024-12-10 22:30:00,21.41,0.36
2024-12-10 23:00:00,21.37,-0.42
2024-12-10 23:30:00,22.08,2.63
2024-12-11 00:00:00,20.59,-3.93
2024-12-11 00:30:00,19.41,-1.15
2024-12-11 01:00:00,18.22,-0.45
2024-12-11 01:30:00,16.54,3.9
2024-12-11 02:00:00,17.45,-1.04
2024-12-11 02:30:00,17.9,3.45
2024-12-11 03:00:00,15.79,0.33
2024-12-11 03:30:00,15.33,2.78
2024-12-11 04:00:00,15.0,3.74
2024-12-11 04:30:00,15.0,3.09
2024-12-11 05:00:00,15.0,1.6
2024-12-11 05:30:00,15.82,-0.01
2024-12-11 06:00:00,16.48,2.96
2024-12-11 06:30:00,16.83,5.22
2024-12-11 07:00:00,16.99,4.21
2024-12-11 07:30:00,17.5,6.8
2024-12-11 08:00:00,17.12,8.95
2024-12-11 08:30:00,16.61,7.14
2024-12-11 09:00:00,17.17,2.05
2024-12-11 09:30:00,16.26,2.73
2024-12-11 10:00:00,16.46,6.48
2024-12-11 10:30:00,16.65,5.92
2024-12-11 11:00:00,16.81,7.8
2024-12-11 11:30:00,17.07,6.58
2024-12-11 12:00:00,15.93,7.97
2024-12-11 12:30:00,15.27,4.64
2024-12-11 13:00:00,15.55,2.32
2024-12-11 13:30:00,16.46,4.86
2024-12-11 14:00:00,16.45,7.95
2024-12-11 14:30:00,16.31,7.05
2024-12-11 15:00:00,17.19,5.04
2024-12-11 15:30:00,18.51,5.08
2024-12-11 16:00:00,17.88,6.33
2024-12-11 16:30:00,18.38,4.08
2024-12-11 17:00:00,18.08,4.78
2024-12-11 17:30:00,17.93,4.14
2024-12-11 18:00:00,17.73,-3.27
2024-12-11 18:30:00,18.08,0.68
2024-12-11 19:00:00,18.3,3.41
2024-12-11 19:30:00,18.06,0.25
2024-12-11 20:00:00,19.47,4.35
2024-12-11 20:30:00,19.04,0.82
2024-12-11 21:00:00,19.07,-0.56
2024-12-11 21:30:00,19.17,3.2
2024-12-11 22:00:00,19.26,-2.78
2024-12-11 22:30:00,19.15,-1.42
2024-12-11 23:00:00,18.56,-0.68
2024-12-11 23:30:00,17.99,-3.82
2024-12-12 00:00:00,17.52,-1.12
2024-12-12 00:30:00,17.92,0.13
2024-12-12 01:00:00,17.4,1.06
2024-12-12 01:30:00,17.15,-0.43
2024-12-12 02:00:00,17.23,-2.51
2024-12-12 02:30:00,16.82,1.81
2024-12-12 03:00:00,15.61,2.24
2024-12-12 03:30:00,15.99,1.86
2024-12-12 04:00:00,15.32,-0.47
2024-12-12 04:30:00,16.09,4.39
2024-12-12 05:00:00,15.53,3.18
2024-12-12 05:30:00,15.0,0.24
2024-12-12 06:00:00,15.0,3.68
2024-12-12 06:30:00,15.2,5.81
2024-12-12 07:00:00,15.49,2.38
2024-12-12 07:30:00,15.42,5.44
2024-12-12 08:00:00,15.84,2.83
2024-12-12 08:30:00,15.7,0.77
2024-12-12 09:00:00,15.56,4.44
2024-12-12 09:30:00,15.09,8.74
2024-12-12 10:00:00,15.0,4.2
2024-12-12 10:30:00,15.68,5.79
2024-12-12 11:00:00,15.54,5.09
2024-12-12 11:30:00,16.22,7.58
2024-12-12 12:00:00,15.58,4.98
2024-12-12 12:30:00,15.0,5.59
2024-12-12 13:00:00,15.65,3.89
2024-12-12 13:30:00,15.75,5.33
2024-12-12 14:00:00,16.24,8.51
2024-12-12 14:30:00,16.68,4.77
2024-12-12 15:00:00,16.59,7.07
2024-12-12 15:30:00,16.91,1.82
2024-12-12 16:00:00,18.54,6.76
2024-12-12 16:30:00,19.36,1.84
2024-12-12 17:00:00,18.49,6.24
2024-12-12 17:30:00,18.48,1.78
2024-12-12 18:00:00,18.14,1.36
2024-12-12 18:30:00,18.51,1.3
2024-12-12 19:00:00,19.66,0.85
2024-12-12 19:30:00,19.47,4.97
2024-12-12 20:00:00,19.75,0.45
2024-12-12 20:30:00,19.0,-2.31
2024-12-12 21:00:00,19.66,0.5
2024-12-12 21:30:00,20.68,2.14
2024-12-12 22:00:00,20.96,-1.51
2024-12-12 22:30:00,20.81,-1.58
2024-12-12 23:00:00,19.51,-1.35
2024-12-12 23:30:00,19.28,-2.21
2024-12-13 00:00:00,19.21,0.15
2024-12-13 00:30:00,19.13,-1.24
2024-12-13 01:00:00,19.82,1.05
2024-12-13 01:30:00,19.59,0.44
2024-12-13 02:00:00,18.81,-1.56
2024-12-13 02:30:00,18.56,-1.93
2024-12-13 03:00:00,17.91,0.25
2024-12-13 03:30:00,17.18,0.23
2024-12-13 04:00:00,16.13,1.05
2024-12-13 04:30:00,16.37,0.58
2024-12-13 05:00:00,15.98,3.83
2024-12-13 05:30:00,15.9,2.6
2024-12-13 06:00:00,15.96,1.44
2024-12-13 06:30:00,15.57,1.52
2024-12-13 07:00:00,16.6,5.51
2024-12-13 07:30:00,17.68,4.4
2024-12-13 08:00:00,17.24,3.42
2024-12-13 08:30:00,17.32,3.63
2024-12-13 09:00:00,17.8,8.27
2024-12-13 09:30:00,17.31,5.0
2024-12-13 10:00:00,17.33,6.25
2024-12-13 10:30:00,16.94,4.33
2024-12-13 11:00:00,16.33,4.92
2024-12-13 11:30:00,15.17,7.27
2024-12-13 12:00:00,15.98,4.13
2024-12-13 12:30:00,15.13,5.22
2024-12-13 13:00:00,16.08,10.04
2024-12-13 13:30:00,16.19,8.91
2024-12-13 14:00:00,17.91,10.4
2024-12-13 14:30:00,18.45,4.15
2024-12-13 15:00:00,17.91,5.47
2024-12-13 15:30:00,17.61,6.95
2024-12-13 16:00:00,18.94,5.75
