Timestamp,Temperature_Celsius(°C),External_Temp(°C)
2024-12-03 17:00:00,21.21,5.41
2024-12-03 17:30:00,20.95,3.68
2024-12-03 18:00:00,19.67,1.6
2024-12-03 18:30:00,19.74,1.95
2024-12-03 19:00:00,19.9,3.0
2024-12-03 19:30:00,20.31,3.28
2024-12-03 20:00:00,20.18,0.93
2024-12-03 20:30:00,20.87,0.69
2024-12-03 21:00:00,20.6,0.19
2024-12-03 21:30:00,20.68,-0.19
2024-12-03 22:00:00,20.67,-1.9
2024-12-03 22:30:00,20.94,2.21
2024-12-03 23:00:00,21.16,1.32
2024-12-03 23:30:00,20.52,-1.91
2024-12-04 00:00:00,19.96,2.76
2024-12-04 00:30:00,19.12,-1.29
2024-12-04 01:00:00,19.3,1.29
2024-12-04 01:30:00,19.06,-3.49
2024-12-04 02:00:00,18.18,3.56
2024-12-04 02:30:00,17.9,1.56
2024-12-04 03:00:00,17.12,-0.69
2024-12-04 03:30:00,16.14,-0.67
2024-12-04 04:00:00,16.27,2.57
2024-12-04 04:30:00,16.47,1.3
2024-12-04 05:00:00,16.33,3.26
2024-12-04 05:30:00,15.63,-0.73
2024-12-04 06:00:00,15.02,2.43
2024-12-04 06:30:00,15.41,4.33
2024-12-04 07:00:00,15.42,7.89
2024-12-04 07:30:00,15.18,7.37
2024-12-04 08:00:00,15.0,7.34
2024-12-04 08:30:00,15.0,7.66
2024-12-04 09:00:00,15.0,6.53
2024-12-04 09:30:00,15.47,5.76
2024-12-04 10:00:00,15.37,10.26
2024-12-04 10:30:00,16.04,9.14
2024-12-04 11:00:00,15.61,8.06
2024-12-04 11:30:00,15.75,2.91
2024-12-04 12:00:00,16.57,7.05
2024-12-04 12:30:00,16.04,9.14
2024-12-04 13:00:00,16.24,7.24
2024-12-04 13:30:00,16.14,3.48
2024-12-04 14:00:00,16.29,6.75
2024-12-04 14:30:00,16.69,6.68
2024-12-04 15:00:00,16.89,8.1
2024-12-04 15:30:00,17.56,4.12
2024-12-04 16:00:00,18.05,6.18
2024-12-04 16:30:00,17.43,4.45
2024-12-04 17:00:00,18.69,6.03
2024-12-04 17:30:00,19.26,2.12
2024-12-04 18:00:00,20.58,1.09
2024-12-04 18:30:00,19.77,0.76
2024-12-04 19:00:00,19.55,1.27
2024-12-04 19:30:00,20.65,2.45
2024-12-04 20:00:00,20.81,3.03
2024-12-04 20:30:00,20.19,2.62
2024-12-04 21:00:00,20.68,0.89
2024-12-04 21:30:00,20.25,-2.34
2024-12-04 22:00:00,19.79,1.95
2024-12-04 22:30:00,19.41,0.27
2024-12-04 23:00:00,18.35,0.34
2024-12-04 23:30:00,17.79,-1.71
2024-12-05 00:00:00,17.88,-2.0
2024-12-05 00:30:00,17.39,-2.78
2024-12-05 01:00:00,17.45,1.48
2024-12-05 01:30:00,17.75,-1.54
2024-12-05 02:00:00,16.89,-2.87
2024-12-05 02:30:00,16.13,0.5
2024-12-05 03:00:00,15.59,-2.5
2024-12-05 03:30:00,15.96,-2.1
2024-12-05 04:00:00,15.35,1.87
2024-12-05 04:30:00,15.0,1.33
2024-12-05 05:00:00,15.0,4.21
2024-12-05 05:30:00,16.04,2.61
2024-12-05 06:00:00,15.41,2.63
2024-12-05 06:30:00,15.04,1.54
2024-12-05 07:00:00,15.2,3.53
2024-12-05 07:30:00,15.44,5.23
2024-12-05 08:00:00,15.27,4.09
2024-12-05 08:30:00,15.0,4.97
2024-12-05 09:00:00,15.18,7.14
2024-12-05 09:30:00,15.85,7.75
2024-12-05 10:00:00,15.85,2.34
2024-12-05 10:30:00,16.19,10.47
2024-12-05 11:00:00,16.75,9.54
2024-12-05 11:30:00,16.68,6.67
2024-12-05 12:00:00,17.73,10.94
2024-12-05 12:30:00,17.06,6.79
2024-12-05 13:00:00,17.33,5.22
2024-12-05 13:30:00,15.91,5.08
2024-12-05 14:00:00,15.47,6.9
2024-12-05 14:30:00,16.38,4.65
2024-12-05 15:00:00,17.03,5.57
2024-12-05 15:30:00,18.37,6.19
2024-12-05 16:00:00,18.58,4.61
2024-12-05 16:30:00,18.5,5.45
2024-12-05 17:00:00,18.97,4.48
2024-12-05 17:30:00,19.73,4.42
2024-12-05 18:00:00,19.93,6.25
2024-12-05 18:30:00,18.82,3.37
2024-12-05 19:00:00,19.52,6.67
2024-12-05 19:30:00,20.27,5.79
2024-12-05 20:00:00,20.84,6.4
2024-12-05 20:30:00,21.5,5.03
2024-12-05 21:00:00,20.63,0.78
2024-12-05 21:30:00,21.22,-0.4
2024-12-05 22:00:00,21.4,2.54
2024-12-05 22:30:00,20.36,-1.24
2024-12-05 23:00:00,19.67,-4.33
2024-12-05 23:30:00,19.63,-0.94
2024-12-06 00:00:00,19.27,0.43
2024-12-06 00:30:00,19.0,-0.54
2024-12-06 01:00:00,18.43,-3.32
2024-12-06 01:30:00,18.53,-1.42
2024-12-06 02:00:00,17.13,0.76
2024-12-06 02:30:00,16.19,-2.78
2024-12-06 03:00:00,16.88,3.05
2024-12-06 03:30:00,15.99,2.22
2024-12-06 04:00:00,15.0,1.78
2024-12-06 04:30:00,15.0,1.41
2024-12-06 05:00:00,15.0,0.22
2024-12-06 05:30:00,15.0,0.65
2024-12-06 06:00:00,15.0,2.02
2024-12-06 06:30:00,15.0,1.71
2024-12-06 07:00:00,15.31,4.96
2024-12-06 07:30:00,16.06,4.18
2024-12-06 08:00:00,15.89,5.34
2024-12-06 08:30:00,16.0,7.31
2024-12-06 09:00:00,16.89,5.12
2024-12-06 09:30:00,17.06,8.2
2024-12-06 10:00:00,16.72,7.42
2024-12-06 10:30:00,16.96,6.6
2024-12-06 11:00:00,16.85,6.14
2024-12-06 11:30:00,16.47,9.89
2024-12-06 12:00:00,16.93,9.48
2024-12-06 12:30:00,16.45,7.12
2024-12-06 13:00:00,16.25,5.27
2024-12-06 13:30:00,16.86,4.64
2024-12-06 14:00:00,16.79,2.49
2024-12-06 14:30:00,17.6,8.12
2024-12-06 15:00:00,17.99,9.07
2024-12-06 15:30:00,18.43,6.17
2024-12-06 16:00:00,18.9,5.37
2024-12-06 16:30:00,18.76,5.95
2024-12-06 17:00:00,18.57,5.63
2024-12-06 17:30:00,19.28,0.54
2024-12-06 18:00:00,18.54,4.4
2024-12-06 18:30:00,18.59,1.94
2024-12-06 19:00:00,19.33,4.81
2024-12-06 19:30:00,19.82,0.65
2024-12-06 20:00:00,20.02,1.35
2024-12-06 20:30:00,19.84,6.22
2024-12-06 21:00:00,20.72,-1.32
2024-12-06 21:30:00,21.62,-0.16
2024-12-06 22:00:00,20.42,-0.55
2024-12-06 22:30:00,19.95,-1.43
2024-12-06 23:00:00,19.92,-1.7
2024-12-06 23:30:00,18.83,3.3
2024-12-07 00:00:00,17.66,0.98
2024-12-07 00:30:00,17.73,1.33
2024-12-07 01:00:00,18.06,1.84
2024-12-07 01:30:00,17.31,-4.99
2024-12-07 02:00:00,16.24,-5.48
2024-12-07 02:30:00,15.88,0.87
2024-12-07 03:00:00,15.49,0.56
2024-12-07 03:30:00,15.0,3.37
2024-12-07 04:00:00,15.0,-1.76
2024-12-07 04:30:00,15.58,2.65
2024-12-07 05:00:00,15.0,3.23
2024-12-07 05:30:00,15.08,-1.62
2024-12-07 06:00:00,15.34,3.8
2024-12-07 06:30:00,15.91,4.89
2024-12-07 07:00:00,15.0,4.7
2024-12-07 07:30:00,15.0,5.9
2024-12-07 08:00:00,15.13,0.22
2024-12-07 08:30:00,15.39,5.71
2024-12-07 09:00:00,15.81,12.04
2024-12-07 09:30:00,15.31,4.37
2024-12-07 10:00:00,15.5,4.03
2024-12-07 10:30:00,15.33,8.26
2024-12-07 11:00:00,16.47,7.95
2024-12-07 11:30:00,16.06,8.59
2024-12-07 12:00:00,17.12,7.56
2024-12-07 12:30:00,17.45,5.27
2024-12-07 13:00:00,17.42,10.19
2024-12-07 13:30:00,18.05,7.45
2024-12-07 14:00:00,17.41,4.8
2024-12-07 14:30:00,18.74,6.0
2024-12-07 15:00:00,18.53,9.04
2024-12-07 15:30:00,18.44,5.93
2024-12-07 16:00:00,19.19,9.21
2024-12-07 16:30:00,19.09,6.84
2024-12-07 17:00:00,19.57,2.76
2024-12-07 17:30:00,20.74,6.3
2024-12-07 18:00:00,21.59,2.11
2024-12-07 18:30:00,21.7,3.3
2024-12-07 19:00:00,20.81,4.43
2024-12-07 19:30:00,20.1,2.6
2024-12-07 20:00:00,20.66,1.2
2024-12-07 20:30:00,21.14,-1.65
2024-12-07 21:00:00,20.26,-1.62
2024-12-07 21:30:00,20.64,4.55
2024-12-07 22:00:00,19.34,-0.66
2024-12-07 22:30:00,19.02,2.11
2024-12-07 23:00:00,18.28,-0.84
2024-12-07 23:30:00,19.21,1.26
2024-12-08 00:00:00,18.48,-1.18
2024-12-08 00:30:00,17.47,0.4
2024-12-08 01:00:00,16.17,0.77
2024-12-08 01:30:00,16.04,1.36
2024-12-08 02:00:00,15.29,-0.11
2024-12-08 02:30:00,15.0,-0.99
2024-12-08 03:00:00,15.22,2.5
2024-12-08 03:30:00,15.07,1.42
2024-12-08 04:00:00,15.0,0.15
2024-12-08 04:30:00,15.0,1.43
2024-12-08 05:00:00,15.0,4.07
2024-12-08 05:30:00,15.02,3.52
2024-12-08 06:00:00,15.0,1.35
2024-12-08 06:30:00,15.16,2.62
2024-12-08 07:00:00,15.0,5.41
2024-12-08 07:30:00,15.15,6.89
2024-12-08 08:00:00,15.27,7.22
2024-12-08 08:30:00,15.7,6.28
2024-12-08 09:00:00,15.0,5.72
2024-12-08 09:30:00,15.25,6.63
2024-12-08 10:00:00,15.0,4.55
2024-12-08 10:30:00,15.19,7.33
2024-12-08 11:00:00,15.09,6.17
2024-12-08 11:30:00,15.53,8.84
2024-12-08 12:00:00,16.68,8.5
2024-12-08 12:30:00,16.69,8.81
2024-12-08 13:00:00,17.15,7.27
2024-12-08 13:30:00,17.21,2.92
2024-12-08 14:00:00,18.01,5.9
2024-12-08 14:30:00,17.84,9.47
2024-12-08 15:00:00,17.96,7.11
2024-12-08 15:30:00,17.85,4.31
2024-12-08 16:00:00,18.51,8.54
2024-12-08 16:30:00,18.42,5.73
2024-12-08 17:00:00,19.2,4.94
2024-12-08 17:30:00,18.86,3.33
2024-12-08 18:00:00,19.5,1.71
2024-12-08 18:30:00,20.25,6.72
2024-12-08 19:00:00,20.0,3.49
2024-12-08 19:30:00,19.66,1.43
2024-12-08 20:00:00,19.99,-2.43
2024-12-08 20:30:00,20.7,-3.32
2024-12-08 21:00:00,21.44,2.03
2024-12-08 21:30:00,20.1,-0.51
2024-12-08 22:00:00,21.88,1.37
2024-12-08 22:30:00,21.19,-1.53
2024-12-08 23:00:00,20.93,-1.8
2024-12-08 23:30:00,20.22,1.2
2024-12-09 00:00:00,20.07,-3.84
2024-12-09 00:30:00,20.2,-0.07
2024-12-09 01:00:00,19.29,1.68
2024-12-09 01:30:00,17.85,1.19
2024-12-09 02:00:00,18.03,-2.21
2024-12-09 02:30:00,17.21,-2.16
2024-12-09 03:00:00,16.29,0.8
2024-12-09 03:30:00,16.78,0.2
2024-12-09 04:00:00,16.1,0.19
2024-12-09 04:30:00,15.25,0.14
2024-12-09 05:00:00,15.0,6.66
2024-12-09 05:30:00,15.82,4.42
2024-12-09 06:00:00,15.6,-2.37
2024-12-09 06:30:00,16.16,3.29
2024-12-09 07:00:00,15.63,-0.09
2024-12-09 07:30:00,16.49,6.9
2024-12-09 08:00:00,16.7,5.04
2024-12-09 08:30:00,15.0,6.75
2024-12-09 09:00:00,15.56,4.33
2024-12-09 09:30:00,16.15,6.47
2024-12-09 10:00:00,15.92,6.81
2024-12-09 10:30:00,16.84,7.16
2024-12-09 11:00:00,16.05,6.83
2024-12-09 11:30:00,15.0,6.63
2024-12-09 12:00:00,15.06,7.22
2024-12-09 12:30:00,15.47,4.42
2024-12-09 13:00:00,16.54,7.41
2024-12-09 13:30:00,17.08,8.24
2024-12-09 14:00:00,17.76,2.68
2024-12-09 14:30:00,17.05,6.8
2024-12-09 15:00:00,18.5,7.18
2024-12-09 15:30:00,17.74,5.39
2024-12-09 16:00:00,18.16,6.34
2024-12-09 16:30:00,17.85,5.95
2024-12-09 17:00:00,17.97,6.72
2024-12-09 17:30:00,19.06,2.9
2024-12-09 18:00:00,19.34,5.86
2024-12-09 18:30:00,20.35,3.29
2024-12-09 19:00:00,20.74,5.66
2024-12-09 19:30:00,20.27,-0.91
2024-12-09 20:00:00,21.41,0.89
2024-12-09 20:30:00,21.93,3.98
2024-12-09 21:00:00,21.01,1.61
2024-12-09 21:30:00,21.15,-0.27
2024-12-09 22:00:00,20.72,-2.64
2024-12-09 22:30:00,20.29,-0.72
2024-12-09 23:00:00,20.05,0.94
2024-12-09 23:30:00,19.22,-1.61
2024-12-10 00:00:00,19.87,1.47
2024-12-10 00:30:00,18.99,-2.66
2024-12-10 01:00:00,18.38,0.28
2024-12-10 01:30:00,17.95,-2.17
2024-12-10 02:00:00,18.25,-1.68
2024-12-10 02:30:00,17.36,-1.0
2024-12-10 03:00:00,16.78,-0.64
2024-12-10 03:30:00,17.38,2.26
2024-12-10 04:00:00,15.91,1.6
2024-12-10 04:30:00,15.0,1.03
2024-12-10 05:00:00,15.0,7.91
2024-12-10 05:30:00,15.7,2.54
2024-12-10 06:00:00,15.0,3.85
2024-12-10 06:30:00,15.0,1.33
2024-12-10 07:00:00,15.0,1.67
2024-12-10 07:30:00,15.45,5.92
2024-12-10 08:00:00,15.48,5.82
2024-12-10 08:30:00,15.68,6.34
2024-12-10 09:00:00,15.73,8.51
2024-12-10 09:30:00,15.91,6.43
2024-12-10 10:00:00,15.91,7.16
2024-12-10 10:30:00,16.29,7.95
2024-12-10 11:00:00,15.76,3.63
2024-12-10 11:30:00,16.32,3.94
2024-12-10 12:00:00,17.23,6.45
2024-12-10 12:30:00,17.4,8.83
2024-12-10 13:00:00,17.5,4.2
2024-12-10 13:30:00,16.56,8.76
2024-12-10 14:00:00,16.97,8.61
2024-12-10 14:30:00,17.06,4.72
2024-12-10 15:00:00,17.26,4.59
2024-12-10 15:30:00,17.02,3.55
2024-12-10 16:00:00,16.76,4.69
2024-12-10 16:30:00,17.27,5.58
2024-12-10 17:00:00,18.11,3.18
2024-12-10 17:30:00,18.62,3.62
2024-12-10 18:00:00,18.58,2.5
2024-12-10 18:30:00,18.59,0.11
2024-12-10 19:00:00,19.18,3.84
2024-12-10 19:30:00,18.91,-0.79
2024-12-10 20:00:00,18.85,1.17
2024-12-10 20:30:00,20.06,-2.82
2024-12-10 21:00:00,19.79,4.09
2024-12-10 21:30:00,19.69,2.13
2024-12-10 22:00:00,19.67,-0.37
2024-12-10 22:30:00,19.57,0.93
2024-12-10 23:00:00,18.49,-1.13
2024-12-10 23:30:00,18.01,-0.39
2024-12-11 00:00:00,18.1,3.49
2024-12-11 00:30:00,18.39,-3.03
2024-12-11 01:00:00,17.86,-0.79
2024-12-11 01:30:00,17.74,-2.32
2024-12-11 02:00:00,17.93,-0.0
2024-12-11 02:30:00,17.76,-2.71
2024-12-11 03:00:00,17.57,1.45
2024-12-11 03:30:00,16.44,-1.44
2024-12-11 04:00:00,15.62,0.52
2024-12-11 04:30:00,15.04,-0.13
2024-12-11 05:00:00,15.26,4.35
2024-12-11 05:30:00,15.64,2.81
2024-12-11 06:00:00,15.07,4.75
2024-12-11 06:30:00,15.19,2.77
2024-12-11 07:00:00,15.5,5.53
2024-12-11 07:30:00,15.64,5.9
2024-12-11 08:00:00,15.0,6.44
2024-12-11 08:30:00,15.0,2.69
2024-12-11 09:00:00,15.96,5.29
2024-12-11 09:30:00,15.37,7.37
2024-12-11 10:00:00,15.01,6.99
2024-12-11 10:30:00,15.0,8.26
2024-12-11 11:00:00,15.0,7.62
2024-12-11 11:30:00,15.93,6.33
2024-12-11 12:00:00,16.89,7.03
2024-12-11 12:30:00,17.15,6.26
2024-12-11 13:00:00,17.8,10.4
2024-12-11 13:30:00,18.06,7.16
2024-12-11 14:00:00,18.17,5.18
2024-12-11 14:30:00,18.15,8.19
2024-12-11 15:00:00,18.48,8.78
2024-12-11 15:30:00,18.73,4.24
2024-12-11 16:00:00,19.22,8.72
2024-12-11 16:30:00,19.51,4.3
2024-12-11 17:00:00,19.52,3.36
2024-12-11 17:30:00,20.4,5.88
2024-12-11 18:00:00,20.26,4.08
2024-12-11 18:30:00,20.17,1.6
2024-12-11 19:00:00,20.67,3.15
2024-12-11 19:30:00,20.4,1.3
2024-12-11 20:00:00,21.3,3.58
2024-12-11 20:30:00,20.03,1.97
2024-12-11 21:00:00,20.56,-2.04
2024-12-11 21:30:00,20.86,1.13
2024-12-11 22:00:00,20.34,0.2
2024-12-11 22:30:00,20.66,2.85
2024-12-11 23:00:00,18.78,-3.31
2024-12-11 23:30:00,19.83,-5.01
2024-12-12 00:00:00,18.64,-3.52
2024-12-12 00:30:00,19.44,-0.21
2024-12-12 01:00:00,19.58,-4.8
2024-12-12 01:30:00,17.97,1.11
2024-12-12 02:00:00,17.16,1.02
2024-12-12 02:30:00,16.8,-0.12
2024-12-12 03:00:00,15.97,-3.58
2024-12-12 03:30:00,15.66,-3.11
2024-12-12 04:00:00,15.9,3.27
2024-12-12 04:30:00,16.14,1.68
2024-12-12 05:00:00,16.35,3.91
2024-12-12 05:30:00,15.4,4.78
2024-12-12 06:00:00,15.4,1.84
2024-12-12 06:30:00,15.09,5.98
2024-12-12 07:00:00,15.96,2.48
2024-12-12 07:30:00,15.39,1.57
2024-12-12 08:00:00,15.48,4.66
2024-12-12 08:30:00,15.53,6.6
2024-12-12 09:00:00,15.0,6.9
2024-12-12 09:30:00,15.39,6.1
2024-12-12 10:00:00,16.1,6.14
2024-12-12 10:30:00,16.04,7.59
2024-12-12 11:00:00,16.19,8.99
2024-12-12 11:30:00,17.23,7.28
2024-12-12 12:00:00,17.26,7.65
2024-12-12 12:30:00,18.09,5.52
2024-12-12 13:00:00,17.87,6.35
2024-12-12 13:30:00,17.83,9.87
2024-12-12 14:00:00,17.55,3.4
2024-12-12 14:30:00,18.46,9.35
2024-12-12 15:00:00,18.9,1.17
2024-12-12 15:30:00,18.15,1.53
2024-12-12 16:00:00,18.24,3.81
2024-12-12 16:30:00,18.72,3.69
2024-12-12 17:00:00,18.42,1.46
2024-12-12 17:30:00,18.89,4.23
2024-12-12 18:00:00,19.85,2.33
2024-12-12 18:30:00,20.06,2.59
2024-12-12 19:00:00,19.57,1.63
2024-12-12 19:30:00,18.46,-1.56
2024-12-12 20:00:00,18.95,1.76
2024-12-12 20:30:00,20.15,2.24
2024-12-12 21:00:00,20.34,0.31
2024-12-12 21:30:00,19.72,-2.01
2024-12-12 22:00:00,20.08,-0.4
2024-12-12 22:30:00,20.46,-1.05
2024-12-12 23:00:00,20.01,-2.1
2024-12-12 23:30:00,20.02,1.0
2024-12-13 00:00:00,19.31,1.33
2024-12-13 00:30:00,19.48,-2.42
2024-12-13 01:00:00,18.7,-1.9
2024-12-13 01:30:00,17.85,-3.38
2024-12-13 02:00:00,18.12,1.23
2024-12-13 02:30:00,18.01,1.27
2024-12-13 03:00:00,17.17,-1.19
2024-12-13 03:30:00,17.05,4.3
2024-12-13 04:00:00,15.89,-1.58
2024-12-13 04:30:00,16.0,0.04
2024-12-13 05:00:00,15.0,3.78
2024-12-13 05:30:00,15.82,4.7
2024-12-13 06:00:00,15.59,4.07
2024-12-13 06:30:00,16.14,6.19
2024-12-13 07:00:00,16.58,5.79
2024-12-13 07:30:00,16.92,7.62
2024-12-13 08:00:00,15.11,5.34
2024-12-13 08:30:00,15.05,3.97
2024-12-13 09:00:00,16.18,8.24
2024-12-13 09:30:00,15.0,6.03
2024-12-13 10:00:00,15.0,5.44
2024-12-13 10:30:00,15.17,8.53
2024-12-13 11:00:00,15.19,5.99
2024-12-13 11:30:00,15.99,7.77
2024-12-13 12:00:00,17.21,7.17
2024-12-13 12:30:00,17.43,7.85
2024-12-13 13:00:00,18.36,6.11
2024-12-13 13:30:00,18.22,9.04
2024-12-13 14:00:00,18.02,4.69
2024-12-13 14:30:00,17.71,7.48
2024-12-13 15:00:00,18.18,3.73
2024-12-13 15:30:00,17.73,4.49
2024-12-13 16:00:00,18.31,5.68
2024-12-13 16:30:00,18.27,4.52
